show_uri	show_name	show_description	publisher	language	rss_link	episode_uri	episode_name	episode_description	duration	show_filename_prefix	episode_filename_prefix
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:4eNii6n1T4enuNOdGty4Ni	Come Follow Me Latter-day Saint Podcast 17 “I Am The Good Shepherd” -- John 7-10	April 29-May 5 Have you ever wondered why John the Beloved included the story of the woman taken in adultery in his record?  Surely he had hundreds of stories he could have chosen to complete his testimony—why this particular story?  We’re going to explore at least three things about this tender encounter that you 	33.26433333333333	show_2Mkrfx6HroyJiFjCnSRkOF	4eNii6n1T4enuNOdGty4Ni
spotify:show:4lbnMhRAmkGBxpGOb6yFAx	The Equalizer Podcast	We are The Equalizer, the leading women's soccer news and analysis outlet in the United States since 2009. This is our podcast, where top journalists and personalities from throughout the women's game gather for critical, thoughtful and fun discussion.	The Equalizer	['en-US']	https://anchor.fm/s/6d417b8/podcast/rss	spotify:episode:4ezFUdVkJfS52Y64xiHc1s	The Equalizer Podcast, Episode 56: A Weirdness You Can't Shake Out	NWSL Week 2 is in the books, and we've got an all-timer already. Chicago and Portland drew 4-4 in a wild match that said many things (and sometimes very little) about two heavy NWSL hitters. This week also featured two 1-0 score-lines, the first favoring the Houston Dash over Sky Blue, the second finding the Utah Royals in victory over the Washington Spirit. And finally, Reign FC drew the Orlando Pride 1-1 (a good result for the Pride after a 5-0 thrashing at the hands of the North Carolina Courage mid-week). Clearly, Chelsey Bush and Claire Watkins had a lot to talk about in how Chicago put it all together, whether or not Sky Blue is improving, the value of Christen Press, and the Pride's highs and lows. They also answered your Twitter questions!  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	53.24026666666666	show_4lbnMhRAmkGBxpGOb6yFAx	4ezFUdVkJfS52Y64xiHc1s
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:4gWbgCAibDuOmMcnhoQ0Zj	WILD 🐼🐯🦍	Endangered animals in living motion.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	15.687016666666667	show_6r0bfT6lOLqDMh9ujnT1BW	4gWbgCAibDuOmMcnhoQ0Zj
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:4gXnkZWLdzfg9qyzhpI3pf	Come Follow Me Latter-day Saint Podcast 32 “Overcome Evil With Good” -- Romans 7-16	 August 12-18 The Apostle Paul begins in this week’s readings with a bulls-eye on the struggles we have in this mortal experience and then tells us how to free ourselves from this bondage. 	37.70166666666667	show_2Mkrfx6HroyJiFjCnSRkOF	4gXnkZWLdzfg9qyzhpI3pf
spotify:show:76bHN0zmR0ixLaledqBWrD	Centre Pass Podcast	The Centre Pass Podcast is a weekly netball podcast dedicated to the Suncorp Super Netball League, recapping each round as well as covering international competition.	Centre Pass Podcast	['en-AU']	https://anchor.fm/s/a8efc10/podcast/rss	spotify:episode:4giKwcEaLvQwJy6OuFk3cl	Centre Pass Podcast - Round 11 - Finals race heating up	We're back for Round 11 of the Suncorp Super Netball season, join Jarrad Gardner, Steph Smarelli Taylah Melki and Sophie Taylor to discuss all the action including yet another draw, a top of the table clash and why we like a bit of physicality. 	51.9913	show_76bHN0zmR0ixLaledqBWrD	4giKwcEaLvQwJy6OuFk3cl
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:4hlCYqJLiwFpTlqtgajCn6	The Only Work To Do Is Brave Work - Anselmo Ramos, CCO	"Anselmo Ramos cofounded and sold the Miami agency David after years working his way around the world. Madrid, New York, Sao Paulo, and Buenos Aires feature on his itinerary. He recently cofounded another agency, Gut. You'll know him from his work with Burger King and Dove's ""Real Beauty Sketches."" He takes risks and takes on clients who' also take risks. For, what else is there?  We discuss: - The difficulties in doing brave work - The challenges in finding brave clients - The shared DNA of planning and creative roles - A rubric to apply to ideas in creative reviews - The importance of dating in business It's one of those chats to which I hope strategists, creative teams, and clients can listen to develop more empathy and commit to bigger ambition for and with each other.  You can find Anselmo here: https://twitter.com/anselmoramos    For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard  3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 5,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	47.00346666666667	show_2Vh5jVI1EdMDeHs3N8XoME	4hlCYqJLiwFpTlqtgajCn6
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4hz7wKzk9Ax0HHxHAuEmhQ	Episode 103: The Question I Get Asked The Most	"Do you need a manager? When should you sign a management contract? What makes a good candidate for a manager? Are you currently attractive to managers? What can you do WITHOUT a manager? These are all the questions I'm answering regarding Managers on the latest episode of the MIB podcast. Don't miss this - these are the questions I'm always asked the MOST! 👍🏻 ""You do not need a manager right now. You need advice and guidance...."" - Rick Barker What do you want to hear from the Music Industry Blueprint Podcast? Tell us here! ***Want to be a guest on the Music Industry Blueprint Podcast?*** Send an email to podcast@musicindustryblueprint.com With the following information: Name, website, social handles, questions you would like to ask Rick and contact information  Resources:  Access to Rick   ""All You Need To Know About The Music Business"" by Donald Passman ""How To Make It In The New Music Business"" by Ari Herstand The Bobby Cast Free Training “How To Become A Social Media Ninja In Under An Hour.” Click HERE If you're listening after January 24, 2019 & Want the Free Training! Artist Assessment  with Rick:  Facebook Instagram Youtube  Twitter Soundcloud RickBarker.com Contact: podcast@musicindustryblueprint.com for a chance to be a guest on the MIB podcast show  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message"	6.788783333333333	show_2rPPvOAqUPSB6TqezjVjm5	4hz7wKzk9Ax0HHxHAuEmhQ
spotify:show:6CodmnLnIHc3MpzOOC92ml	The Facebook Marketing Ninja 	After delivering seminars all over the world, I realized how unique the knowledge I have really is. So I decided to share my ability, to help people become successful in what I view to be the greatest marketing era in humanity’s history.  I’ve built several million-dollar businesses. It can be done. Now I want to show you how.  Stay tuned for tools and strategies you can use right now to build your brands and increase revenue!	Manuel Suarez 	['en']	https://anchor.fm/s/1596d4c/podcast/rss	spotify:episode:4i0vouuJlObsMVwGcwm807	Organic Content on Facebook & Instagram... Is it Still Necessary? 	In this podcast I’ll go over organic content. Is it necessary to be successful with Facebook Ads? Should brands spend any time creating content? Facebook Advertising requieres an eco-system and in this podcast episode I’ll clarify how to integrate your organic content strategy. Mini course training mentioned on this podcast: manuelsuarez.com/minicourses   I hope you enjoy the podcast! Do the FREE Facebook Ads mini-courses here: manuelsuarez.com/minicourses I’m putting out a lot of great content every single day. Be sure to follow me on your favorite platforms! Here are the links:  Facebook: www.facebook.com/theninjamarketer  Messenger Channel: www.m.me/theninjamarketer  Instagram: www.instagram.com/mrmanuelsuarez  LinkedIn: www.linkedin.com/in/mrmanuelsuarez  YouTube: youtube.com/c/TheFacebookNinjaMarketer 	27.99768333333333	show_6CodmnLnIHc3MpzOOC92ml	4i0vouuJlObsMVwGcwm807
spotify:show:4lbnMhRAmkGBxpGOb6yFAx	The Equalizer Podcast	We are The Equalizer, the leading women's soccer news and analysis outlet in the United States since 2009. This is our podcast, where top journalists and personalities from throughout the women's game gather for critical, thoughtful and fun discussion.	The Equalizer	['en-US']	https://anchor.fm/s/6d417b8/podcast/rss	spotify:episode:4k5IDrhOKL3k2AlkvfohyK	The Equalizer Podcast, Episode 48: Seizing the Opportunity	In the fallout of a bombshell announcement, there's nothing to be done but to discuss the long-term ripples, and such is the discussion this week after the shocking midweek news that the NWSL would be splitting with A+E going into the 2019 season.  In this week's episode, Dan Lauletta, Claire Watkins, and Chelsey Bush take a look at the TV breakdown with the benefit of a few days perspective, speak on the importance of the ownership group turning possibility into reality, and what exactly the NWSL could be losing with Lifetime out of the picture.  They also discuss the upcoming SheBelieves Cup, amongst other tournaments, and answer your Twitter questions (stay tuned at the end for some ranting about under-staffing in the league office)  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	61.40478333333333	show_4lbnMhRAmkGBxpGOb6yFAx	4k5IDrhOKL3k2AlkvfohyK
spotify:show:1ZKHflAANeLU5C4XZ1Aa2O	Bucking Stock News	Bucking Stock News brings you the latest in news and updates on programs, sires, dams, event info and results from within the bucking stock industry. Follow along and never miss out!	Kyle Lippincott	['en']	https://anchor.fm/s/83a92d0/podcast/rss	spotify:episode:4kF9GjEOsXp3WHZdQxYVDw	BSN Episode 28: 2019 ABBI Finals	American Bucking Bull Inc Executive Director, Jay Daugherty joins Kyle Lippincott to go over this years ABBI World Finals. It is going to be a jam packed year of bucking bull and horse action!  	39.76495	show_1ZKHflAANeLU5C4XZ1Aa2O	4kF9GjEOsXp3WHZdQxYVDw
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4kGlHKPGzywcXsc43TNgaw	Episode 148: Steps to Take Everyday To Build Your Audience	Are you doing everything you can everyday to get your music heard?  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	10.937466666666667	show_2rPPvOAqUPSB6TqezjVjm5	4kGlHKPGzywcXsc43TNgaw
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4lSOOgL7hPDaxffjUYd6kL	Episode 127: Artist Development in 2019 with Producer Andre Kaden Black	Great conversation with Producer Andre Kaden Black!  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	29.96245	show_2rPPvOAqUPSB6TqezjVjm5	4lSOOgL7hPDaxffjUYd6kL
spotify:show:22jqRD61y51WewOLvmHxfX	The Undecided Gen-Z	Two messy gen-z's discuss life as young people, while tackling issues concerning the world and this generation, and navigating the time where teenage life meets borderline adulthood.	Theo McCoy & Ally Malcolm	['en']	https://anchor.fm/s/9294a24/podcast/rss	spotify:episode:4lmPqEWvOniA5ablFmu1Xu	ATARs, Santa & Child Grooming	On this week's ep... it's ATAR release today! We talk getting our ATARS, Ally shares her feelings about her results and Theo's new TV fame... We also talk about Theo's continued teen dad career, and hear what happened on Ally's recent picnic date... We also went christmas light looking and talk finding out that Santa isn't real, do kids know the different between real and fake santas. We also discuss overthinking, popularity and in pop culture news, cancel culture and Drake 'grooming' younger artists... Please contribute to the convo, by messaging us your thoughts/opinions on any of the topics we discuss.  Got a rebuke? Think we've said something inaccurate or dumb, call us out! Join our new facebook group: https://www.facebook.com/groups/1179604602243208/ Send us questions/topics through email @theundecidedgenz@gmail.com or DM us @theundecidedgenz. Ally's insta: @ally_malcolm - Theo's insta: @theo.mccoy 	62.2006	show_22jqRD61y51WewOLvmHxfX	4lmPqEWvOniA5ablFmu1Xu
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:4meLk63puACVflMosOJ6H1	The Executive View Of Marketing - JP Hanson, CEO	"JP Hanson is CEO of strategy consultancy Rouser where he works with executives to improve their marketing. He also contributes to Marketing Week. In this chat, we discuss what makes someone commercially minded, the CMO's struggle for credibility, and how JP approaches his writing. You can find JP here https://twitter.com/rouserjp and Rouser here https://rouser.se/ For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard  3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 5,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	44.29366666666667	show_2Vh5jVI1EdMDeHs3N8XoME	4meLk63puACVflMosOJ6H1
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4mlYtY7M1baBTbE3oHAv0D	Episode 87: Making Music on Facebook Live and Making it Big with Dawn Beyer	On today’s episode of the Music Industry Blueprint Podcast, Rick talks with Dawn Beyer. Dawn is an independent singer/songwriter and online mentor. She started her career at Nashville and Broadway. But what makes her successful is when she starts singing live on Facebook. Discover how she make it big on Facebook and what motivates her to keep doing what she's doing. “Once I got clear on what it was making it real for me, doors just started opening for me.”-Dawn Beyer What do you want to hear from the Music Industry Blueprint Podcast? Tell us here!   ***Want to be a guest on the Music Industry Blueprint Podcast?*** Send an email to podcast@musicindustryblueprint.com With the following information: Name, website, social handles, questions you would like to ask Rick and contact information   Time Stamps: 1:57 - Dawn’s background as a singer/songwriter in Nashville and in Broadway 4:25 - How she started singing on Facebook live and make money out of it 5:40 - Growing her Facebook page connection, increasing her music influence and making albums 9:57 - The importance of consistently putting music online 11:10 - How she went to 30 different places because of her live music on Facebook 12:16 - Dawn’s mindset and how she motivates herself to keep singing live and doing what she’s doing 14:03 - Doing online workshop and giving guitar and songwriting lessons 15:08 - All about her exclusive Facebook group and the importance of having a consistent source of income Connect with Dawn:  www.therealmakingit.com Facebook  Connect with Rick:  Facebook Instagram Youtube  Twitter Soundcloud RickBarker.com Contact: podcast@musicindustryblueprint.com for a chance to be a guest on the MIB podcast show  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	20.097733333333334	show_2rPPvOAqUPSB6TqezjVjm5	4mlYtY7M1baBTbE3oHAv0D
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4nib6mr1YaRR5LYI12CIFP	"Episode 129: ""Repeat after me... I am a MARKETER..."" with Justin Smith"	If you want to win as an artist today, you must come to grips with the fact that you are a Marketer!  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	28.47913333333333	show_2rPPvOAqUPSB6TqezjVjm5	4nib6mr1YaRR5LYI12CIFP
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:4oHQpTREQHg5HyLvsbl8tv	"Leadership Podcast with Pastor Anthony Fleming. ""Passionate people are Confident."" STIR YOUR PASSION & STIR YOUR GIFT."	On this month's episode of Leadership with Pastor Anthony Fleming, we discuss our passion, gifts, and what it means to live confident for God! Tune in for a great conversation and other topics. Welcome to church Alive Leadership Podcast. Stay Connected Website: http://churchalive.tv Instagram: http://instagram.com/churchalivenj Facebook: https://www.facebook.com/ChurchALIVEnj 	44.8112	show_5rlxB3eLnxgYzXFG8jKfel	4oHQpTREQHg5HyLvsbl8tv
spotify:show:22jqRD61y51WewOLvmHxfX	The Undecided Gen-Z	Two messy gen-z's discuss life as young people, while tackling issues concerning the world and this generation, and navigating the time where teenage life meets borderline adulthood.	Theo McCoy & Ally Malcolm	['en']	https://anchor.fm/s/9294a24/podcast/rss	spotify:episode:4oZeE3n10YMyjs1Lb7yXry	Addicted to Social Media	On today's ep... we admit to our social media addictions and reveal how much time we spend on our phones a day (it's bad). We also discuss the awful topic of hobbies and the truth about going out/clubbing. Moreover we talk the Sudan crisis and whether 'bringing awareness' is actually beneficial... or is it just performative activism? Email us your questions/topics: theundecidedgenz@gmail.com or DM us: @theundecidedgenz  Ally's insta: @ally_malcolm Theo's insta: @the0dore 	44.85573333333333	show_22jqRD61y51WewOLvmHxfX	4oZeE3n10YMyjs1Lb7yXry
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4pr0g1FYIqvK1UwOQRJLqQ	Episode 170: EVERY Musician needs a website...	The keys to having a great music website.  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	33.39581666666667	show_2rPPvOAqUPSB6TqezjVjm5	4pr0g1FYIqvK1UwOQRJLqQ
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:4prvbyMxsdBfXRgql6UL8t	Guess How Much I Love You 🐇	Little Nutbrown Hare puts off sleep to share his feelings of love for his father, Big Nutbrown Hare.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	8.95245	show_6r0bfT6lOLqDMh9ujnT1BW	4prvbyMxsdBfXRgql6UL8t
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:4sGpvTFEozPRxIIBOkq2ft	"Roller Derby Thoughts - 026 - ""Showoff"", Being Shiny, and Laws of Power"	"This episode is a rant that I feel very strongly about. I HATE the word ""Showoff"". I talk about what it means and the effect it has on others. Why do we get intimidated by others? How do we let ourselves shine as brightly as can? Most importantly, how do we fight human nature and the laws of power to make each other better and come together as a team? And I forget to add the music at the end, lol.    If you want to learn more about things I referenced today:  Books -  ""The 48 Laws of Power"" by Robert Greene  ""The 50th Law"" by Robert Greene  Podcast interview with Robert Green on Niyi Sobo's Sports Motivation Podcast   Super Bowl Watching Workout: https://www.facebook.com/powerthru4thwhistle/photos/a.1731696670461753/2030662490565168/  We love roller derby and talking about roller derby! Talk to us!  Photo by Northland Pulp.  Want to know how you can support the podcast? Visit our derby design store at https://power4thwhistle.threadless.com.   Want to sponsor the podcast? E-mail power4thwhistle@gmail.com.  Follow our facebook page at: http://www.facebook.com/powerthru4thwhistle.     Hit us up on Twitter: @Power4thWhistle  Instagram: @Power4thWhistle  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support"	31.35158333333333	show_3yug4kwkuzzHOAdMe4ecpv	4sGpvTFEozPRxIIBOkq2ft
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:4sb7xYQ8eeV263W5Qn2lPM	The Good Egg 🥚 	If you need any help whatsoever, I’m your egg. Yep. I’m a very good egg indeed. But what if being too good goes wrong?  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	17.731533333333335	show_6r0bfT6lOLqDMh9ujnT1BW	4sb7xYQ8eeV263W5Qn2lPM
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:4snUotEB930UZZvWvzmnme	Come Follow Me Latter-day Saint Podcast 25 “He is Risen” -- Matthew 28; Mark 16; Luke 24; John 20-21	June 24-30 We’ve all been studying the life and mortal mission of Jesus Christ for the past six months.  Don’t you agree that you feel closer to the Savior now than you did at the beginning of your studies?  This week’s lesson has some surprises and is the culmination of the Savior’s perfect ministry.  How would you have felt if you had come to the tomb early that Sunday morning after your own pain and sorrow at the loss of Jesus—and you looked in only to find it empty? 	32.57078333333333	show_2Mkrfx6HroyJiFjCnSRkOF	4snUotEB930UZZvWvzmnme
spotify:show:22jqRD61y51WewOLvmHxfX	The Undecided Gen-Z	Two messy gen-z's discuss life as young people, while tackling issues concerning the world and this generation, and navigating the time where teenage life meets borderline adulthood.	Theo McCoy & Ally Malcolm	['en']	https://anchor.fm/s/9294a24/podcast/rss	spotify:episode:4svTaIZ5PUOjWH4KWqV8bG	Meeting my Dad for the First Time	On today's juicy ep... Ally talks her experience meeting her dad for the first time as a teenager, Theo and Ally compare growing up with such different family positions and their opinions on divorce, and also get angry about climate change and whether we should even care about poor people/disasters.  Email us!! theundecidedgenz@gmail.com Follow Ally: @ally_malcolm Follow Theo: @the0dore 	50.67625	show_22jqRD61y51WewOLvmHxfX	4svTaIZ5PUOjWH4KWqV8bG
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:4uahGRJRlR9iDnYrPZ8AgP	The Gruffalo 👹	Just what is The Gruffalo?  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	12.238083333333336	show_6r0bfT6lOLqDMh9ujnT1BW	4uahGRJRlR9iDnYrPZ8AgP
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:4vv6u5pRbgrP7Z6K6MfCsr	Data Scientist at Lyft (ft. Alejandro Perez) - Episode 45	Today, I got to talk to Alejandro Perez, who works as a data scientist at Lyft.    ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	23.1623	show_6ec9hDE62HkW7ckm2KC17L	4vv6u5pRbgrP7Z6K6MfCsr
